Trade_ID,Entry_Date,Exit_Date,Position,Entry_Price,Exit_Price,P/L,Net_P/L,Duration,Exit_Reason,Entry_Candle_Open,Entry_Candle_Close,Exit_Candle_Open,Exit_Candle_Close,EMA_3_Entry,EMA_30_Entry,SMI_K_Entry,SMI_D_Entry,Supertrend_Entry
1,2024-05-02 10:00:00+0530,2024-05-02 10:30:00+0530,Long,365.7,365.25,-0.44999999999998863,-0.8152499999999887,30 min,ST_Stop,365.7,365.2,365.25,368.1,364.7924346923828,363.68841425904634,,,368.21
4,2024-05-09 10:00:00+0530,2024-05-09 10:30:00+0530,Short,353.55,354.2,-0.6499999999999773,-1.0041999999999773,30 min,ST_Stop,353.55,354.2,354.2,352.95,354.3635221249195,354.91611587413126,-20.381901412695356,-45.31384167548275,349.035
6,2024-05-13 15:00:00+0530,2024-05-13 15:30:00+0530,Long,353.65,350.75,-2.8999999999999773,-3.250749999999977,30 min,ST_Stop,353.65,350.9,350.75,351.5,351.81294942983385,352.17536008504646,2.341104944307367,2.104868133134207,356.67499999999995
9,2024-05-23 13:30:00+0530,2024-05-23 14:00:00+0530,Short,370.4,370.25,0.14999999999997726,-0.22025000000002276,30 min,ST_Stop,370.4,370.3,370.25,370.1,370.6465915073009,371.36984698951926,16.31742814452106,49.361613957787455,368.97
15,2024-06-18 10:00:00+0530,2024-06-18 10:30:00+0530,Long,370.0,371.15,1.1499999999999773,0.7788499999999772,30 min,ST_Stop,370.0,371.15,371.15,369.8,370.22033039676955,368.8628936655787,-32.32597253918729,-21.447950034489608,371.335
18,2024-06-25 10:30:00+0530,2024-06-25 11:00:00+0530,Short,359.7,360.75,-1.0500000000000114,-1.4107500000000113,30 min,ST_Stop,359.7,360.75,360.75,359.25,360.8553171769349,361.84360271562633,25.13341520344209,0.24869350727960296,358.63000000000005
21,2024-07-10 10:00:00+0530,2024-07-10 10:30:00+0530,Long,379.3,380.1,0.8000000000000114,0.41990000000001126,30 min,ST_Stop,379.3,380.15,380.1,374.2,379.15208912030323,377.33610332593764,29.759304921513493,27.51213331524515,375.93
23,2024-07-10 13:30:00+0530,2024-07-10 14:00:00+0530,Long,377.95,378.1,0.1500000000000341,-0.22809999999996594,30 min,ST_Stop,377.95,378.1,378.1,378.0,377.6652506962524,376.917779410197,2.329525171626485,12.948977635177494,380.78999999999996
26,2024-07-23 12:30:00+0530,2024-07-23 13:00:00+0530,Long,378.7,363.25,-15.449999999999989,-15.81324999999999,30 min,ST_Stop,378.7,363.25,363.25,375.75,369.83051372813827,374.05145615211734,4.4781783827373,-5.08753116442605,390.34999999999997
27,2024-07-23 14:00:00+0530,2024-07-23 14:30:00+0530,Long,380.2,379.75,-0.44999999999998863,-0.8297499999999887,30 min,ST_Stop,380.2,379.6,379.75,380.5,378.0850642160173,374.88546756047106,22.01061405764466,0.2314423917889675,390.34999999999997
29,2024-08-02 13:00:00+0530,2024-08-02 13:30:00+0530,Long,419.45,419.8,0.35000000000002274,-0.06979999999997727,30 min,ST_Stop,419.45,419.7,419.8,421.45,418.8226102092816,416.9841212659136,44.59249353369023,65.40426345672681,425.095
31,2024-08-06 10:00:00+0530,2024-08-06 10:30:00+0530,Long,417.7,418.85,1.150000000000034,0.7311500000000342,30 min,ST_Stop,417.7,418.85,418.85,416.8,416.78832490216274,414.34569874425097,-16.201376107131598,-8.358151973668772,422.06500000000005
