Trade_ID,Entry_Date,Exit_Date,Position,Entry_Price,Exit_Price,P/L,Net_P/L,Duration,Exit_Reason,Entry_Candle_Open,Entry_Candle_Close,Exit_Candle_Open,Exit_Candle_Close,EMA_3_Entry,EMA_30_Entry,SMI_K_Entry,SMI_D_Entry,Supertrend_Entry
1,2024-05-03 09:30:00+0530,2024-05-03 09:45:00+0530,Long,1514.9,1513.95,-0.9500000000000455,-2.463950000000046,15 min,ST_Stop,1514.9,1513.75,1513.95,1510.8,1511.5249826821487,1506.7107873710422,-42.219139264683506,-42.043899166956066,1514.085
4,2024-05-16 10:00:00+0530,2024-05-16 10:15:00+0530,Short,1411.1,1409.05,2.0499999999999545,0.6409499999999547,15 min,ST_Stop,1411.1,1409.05,1409.05,1410.75,1411.2704723404522,1414.5653957593397,-42.72572305856204,-13.802070508422164,1408.195
8,2024-05-29 14:30:00+0530,2024-05-29 14:45:00+0530,Long,1458.55,1453.1,-5.4500000000000455,-6.903100000000045,15 min,ST_Stop,1458.55,1453.1,1453.1,1456.3,1454.7640678644564,1454.833437437216,-13.148589171412029,-28.65927254331112,1463.92
13,2024-06-06 15:00:00+0530,2024-06-06 15:15:00+0530,Short,1474.9,1478.6,-3.699999999999818,-5.178599999999818,15 min,ST_Stop,1474.9,1478.6,1478.6,1482.45,1478.183828057561,1479.251851880903,37.48971082362707,53.83584502212293,1470.955
15,2024-06-11 14:00:00+0530,2024-06-11 14:15:00+0530,Long,1490.95,1486.7,-4.25,-5.736700000000001,15 min,ST_Stop,1490.95,1486.7,1486.7,1484.1,1487.51496769829,1486.8267888490175,-7.343753802528723,-22.093643571296333,1494.915
18,2024-06-20 09:15:00+0530,2024-06-20 09:30:00+0530,Long,1536.0,1537.45,1.4500000000000455,-0.08744999999995451,15 min,ST_Stop,1536.0,1537.45,1537.45,1522.95,1535.0562022620716,1530.6707592489163,34.4578682319618,42.90826129208514,1553.3300000000002
24,2024-07-03 11:30:00+0530,2024-07-03 11:45:00+0530,Short,1434.25,1433.7,0.5499999999999545,-0.8837000000000454,15 min,ST_Stop,1434.25,1433.7,1433.7,1435.15,1435.1342769024072,1438.0186513857384,-23.30566301821621,-44.14810368787562,1417.975
26,2024-07-11 09:30:00+0530,2024-07-11 09:45:00+0530,Long,1430.4,1426.85,-3.550000000000182,-4.976850000000182,15 min,ST_Stop,1430.4,1426.85,1426.85,1423.0,1427.4885600484522,1426.3887690891434,-1.822656999783406,-30.217109160536012,1432.445
31,2024-08-06 14:00:00+0530,2024-08-06 14:15:00+0530,Short,1387.35,1394.85,-7.5,-8.894849999999998,15 min,ST_Stop,1387.35,1395.0,1394.85,1387.4,1392.696028194613,1392.4991228544557,26.49990057905827,12.129944305940342,1383.65
32,2024-08-06 14:30:00+0530,2024-08-06 14:45:00+0530,Short,1387.4,1389.05,-1.6499999999998636,-3.0390499999998637,15 min,ST_Stop,1387.4,1389.05,1389.05,1386.25,1389.5490070486533,1391.9688473679473,18.011488588656725,13.451789823611241,1383.65
